Name,Brand,Image URL,Product Page
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwbf97826c/hi-res/pdp/324/324678/324678-1.jpg?sw=350,https://www.torfs.be/nl/meisjes/schoenen/sneakers/lage-sneakers/adidas-breaknet-2.0-witte-sneakers/324678.html
Tamaris,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw48b7d10b/hi-res/pdp/328/328293/328293-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/tamaris-gouden-sneakers/328293.html
Tommy Hilfiger,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw8a67043e/hi-res/pdp/326/326162/326162-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/tommy-hilfiger-tommy-jeans-witte-sneakers/326162.html
Puma,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwba893538/hi-res/pdp/326/326419/326419-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/puma-carina-street-mid-witte-sneakers/326419.html
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwa92d4aff/hi-res/pdp/341/341451/341451-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/sportieve-sneakers/adidas-grand-court-2.0-witte-sneakers/341451.html
Nike,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw77e36f6c/hi-res/pdp/328/328007/328007-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/nike-court-royale-2-witte-sneakers/328007.html
Hoff,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwb8b9daa4/hi-res/pdp/343/343704/343704-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/hoff-city-milano-blauwe-sneakers/343704.html
Saucony,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwc5c6a43f/hi-res/pdp/312/312496/312496-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/saucony-shadow-original-paarse-sneakers/312496.html
Mephisto,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw0ae6a4d1/hi-res/pdp/330/330743/330743-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/mephisto-lucille-zwarte-sneakers/330743.html
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw6e4c0051/hi-res/pdp/355/355622/355622-1.jpg?sw=350,https://www.torfs.be/nl/meisjes/schoenen/babyschoenen/babysneakers/adidas-vs-pace-2.0-grijze-sneakers/355622.html
Nike,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw54014c6f/hi-res/pdp/347/347989/347989-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/lage-sneakers/nike-court-borough-low-recraft-blauwe-sneakers/347989.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwbf2cf9d3/hi-res/pdp/345/345236/345236-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/lage-sneakers/skechers-uno-stand-on-air-blauwe-sneakers/345236.html
Jolien,Unknown Brand,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw097ea9a5/hi-res/STL/Influencersshoot/Jolien.jpg?sw=350,https://www.torfs.be/nl/dames/shop-the-look/jolien/Jolien-1.html
Geox,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwe3d3d06f/hi-res/pdp/328/328533/328533-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/hoge-sneakers/geox-gisli-zwarte-hoge-sneakers/328533.html
Nike,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwbdd7afc6/hi-res/pdp/343/343756/343756-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/nike-court-vision-low-next-nature-zwarte-sneakers/343756.html
CKS,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwda928c86/hi-res/pdp/331/331672/331672-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/cks-constance-gouden-sneakers/331672.html
Gabor,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwd87bbf91/hi-res/pdp/347/347054/347054-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/gabor-optifit-bronzen-sneakers-met-sleehak/347054.html
Gabor,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwbb52ca24/hi-res/pdp/344/344796/344796-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/gabor-optifit-blauwe-sneakers/344796.html
Puma,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwe23bf002/hi-res/pdp/326/326533/326533-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/puma-graviton-zwarte-sneakers/326533.html
Xsensible,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw055e2c7b/hi-res/pdp/348/348026/348026-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/xsensible-jersey-blauwe-sneakers/348026.html
Milo & Mila,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw35e817d9/hi-res/pdp/327/327956/327956-1.jpg?sw=350,https://www.torfs.be/nl/meisjes/schoenen/sneakers/hoge-sneakers/milo-mila-beige-sneakers/327956.html
Puma,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw472c3f7c/hi-res/pdp/326/326412/326412-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/puma-carina-2.0-mid-zwarte-sneakers/326412.html
O'Neill,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw11c21021/hi-res/pdp/329/329353/329353-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/hoge-sneakers/oneill-barco-cognac-sneakers/329353.html
Geox,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw4151df54/hi-res/pdp/328/328535/328535-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/hoge-sneakers/geox-gisli-gele-hoge-sneakers/328535.html
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw05f6cff5/hi-res/pdp/341/341672/341672-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/lage-sneakers/adidas-runfalcon-3.0-el-k-zwarte-sneakers/341672.html
DC Shoes,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw4e0757f0/hi-res/pdp/343/343802/343802-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/hoge-sneakers/dc-shoes-pure-high-top-zwarte-skate-sneakers/343802.html
Geox,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw7ca452cd/hi-res/pdp/344/344548/344548-1.jpg?sw=350,https://www.torfs.be/nl/meisjes/schoenen/sneakers/lage-sneakers/geox-loftus-zwarte-sneakers/344548.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1798d70b/hi-res/pdp/328/328050/328050-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/skechers-uno-zwarte-sneakers/328050.html
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw5feeb01b/hi-res/pdp/324/324134/324134-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/lage-sneakers/adidas-breaknet-2.0-el-witte-sneakers/324134.html
Rieker,Winterboots,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw75ea66fe/hi-res/pdp/347/347456/347456-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/boots/winterboots/rieker-r-evolution-beige-hoge-sneakers/347456.html
Geox,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwca375dec/hi-res/pdp/344/344233/344233-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/geox-desya-zwarte-sneakers/344233.html
Nike,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwfe3b8f21/hi-res/pdp/327/327995/327995-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/nike-air-max-excee-zwarte-sneakers/327995.html
Geox,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw4a446c05/hi-res/pdp/330/330077/330077-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/hoge-sneakers/geox-flexyper-bruin-hoge-sneakers/330077.html
Vans,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwb8c6e043/hi-res/pdp/327/327928/327928-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/hoge-sneakers/vans-ward-mid-v-zwarte-skate-sneakers/327928.html
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwa80903ff/hi-res/pdp/326/326305/326305-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/adidas-vl-court-2.0-bordeaux-sneakers/326305.html
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwbff3d399/hi-res/pdp/324/324920/324920-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/adidas-breaknet-2.0-witte-sneakers/324920.html
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw92aab3b1/hi-res/pdp/326/326860/326860-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/lage-sneakers/adidas-vs-switch-3-blauwe-sneakers/326860.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw6be9b22d/hi-res/pdp/345/345128/345128-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/skechers-on-the-go-stellar-zwarte-sneakers/345128.html
Skechers,Slip-ons,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw27fa6802/hi-res/pdp/345/345113/345113-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/slip-ons/skechers-slip-ins-ultra-flex-3.0-cozy-zwarte-sneakers/345113.html
No Name,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw07b87408/hi-res/pdp/316/316092/316092-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/no-name-city-run-jogger-groene-sneakers/316092.html
Gabor,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwec63401e/hi-res/pdp/331/331143/331143-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/gabor-optifit-taupe-sneakers/331143.html
Nike,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw87e5882a/hi-res/pdp/339/339838/339838-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/nike-court-royale-2-witte-sneakers/339838.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw9afe53b1/hi-res/pdp/326/326285/326285-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/skechers-bounder-blauwe-sneakers/326285.html
Geox,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw120fc75f/hi-res/pdp/328/328541/328541-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/hoge-sneakers/geox-inek-blauwe-hoge-sneakers/328541.html
Milo & Mila,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw6d6144c2/hi-res/pdp/329/329419/329419-1.jpg?sw=350,https://www.torfs.be/nl/meisjes/schoenen/sneakers/hoge-sneakers/milo-mila-zilveren-sneakers/329419.html
New Balance,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw852fb7af/hi-res/pdp/327/327758/327758-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/lage-sneakers/new-balance-gc574-blauwe-sneakers/327758.html
Gabor,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwe42286f0/hi-res/pdp/331/331147/331147-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/gabor-optifit-zwarte-sneakers/331147.html
adidas,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw5a80957e/hi-res/pdp/326/326292/326292-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/hoge-sneakers/adidas-hoops-3.0-mid-witte-sneakers/326292.html
NeroGiardini,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwf2567d15/hi-res/pdp/329/329883/329883-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/geklede-sneakers/nerogiardini-zwarte-platform-sneakers/329883.html
Patrick,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1d6e2c49/hi-res/pdp/326/326289/326289-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/patrick-witte-sneakers/326289.html
New Balance,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw928ffa46/hi-res/pdp/336/336819/336819-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/new-balance-bb-480-witte-sneakers/336819.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dweaba9081/hi-res/pdp/326/326443/326443-1.jpg?sw=350,https://www.torfs.be/nl/meisjes/schoenen/sneakers/lage-sneakers/skechers-uno-gen1-cool-heels-roze-sneakers/326443.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw0fc33009/hi-res/pdp/326/326236/326236-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/sportieve-sneakers/skechers-uno-stand-on-air-paarse-sneakers/326236.html
Nike,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwf2404341/hi-res/pdp/325/325150/325150-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/nike-air-max-sc-grijze-sneakers/325150.html
Geox,Velcroschoenen,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw14ab1612/hi-res/pdp/328/328536/328536-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/lage-schoenen/velcroschoenen/geox-perth-blauwe-sneakers/328536.html
Nike,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw63260d2d/hi-res/pdp/325/325159/325159-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/nike-court-vision-next-nature-witte-sneakers/325159.html
Vans,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwf4d842cb/hi-res/pdp/328/328146/328146-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/vans-caldrone-grijze-skate-schoenen/328146.html
New Balance,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw202b01a6/hi-res/pdp/327/327403/327403-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/sportieve-sneakers/new-balance-u-327-zwarte-sneakers/327403.html
Converse,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw77a59dae/hi-res/pdp/328/328372/328372-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/hoge-sneakers/converse-pro-blaze-strap-sport-remasterd-zwarte-sneakers/328161.html
NeroGiardini,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw59bba7de/hi-res/pdp/329/329880/329880-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/nerogiardini-zwarte-sneakers/329880.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1349e33c/hi-res/pdp/345/345178/345178-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/skechers-uno-rugged-bordeaux-sneakers/345178.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw32fe8b19/hi-res/pdp/350/350488/350488-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/sportieve-sneakers/skechers-uno-stand-on-air-zwarte-sneakers/350488.html
Converse,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw77a59dae/hi-res/pdp/328/328372/328372-1.jpg?sw=350,https://www.torfs.be/nl/jongens/schoenen/sneakers/hoge-sneakers/converse-pro-blaze-strap-sport-remasterd-zwarte-sneakers/328372.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwda6b5aaa/hi-res/pdp/345/345129/345129-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/hoge-sneakers/skechers-on-the-go-stellar-camel-sneakers/345129.html
New Balance,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw427805f0/hi-res/pdp/358/358028/358028-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/sportieve-sneakers/new-balance-530-witte-sneakers/358028.html
Geox,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw4925faec/hi-res/pdp/313/313655/313655-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/geox-doralea-bordeaux-sneakers/313655.html
Nike,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwadac89b6/hi-res/pdp/327/327999/327999-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/nike-air-max-sc-zwarte-sneakers/327999.html
Mexx,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwa8e5c86a/hi-res/pdp/313/313072/313072-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/casual-sneakers/mexx-juju-spark-zwarte-sneakers/313072.html
New Balance,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw12795aea/hi-res/pdp/347/347595/347595-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/sportieve-sneakers/new-balance-mr-530-beige-sneakers/347595.html
Vans,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw741497cc/hi-res/pdp/328/328147/328147-1.jpg?sw=350,https://www.torfs.be/nl/heren/schoenen/sneakers/lage-sneakers/vans-caldrone-kaki-sneakers/328147.html
Origin,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwbcc628dc/hi-res/pdp/310/310566/310566-1.jpg?sw=350,https://www.torfs.be/nl/meisjes/schoenen/sneakers/lage-sneakers/origin-roze-sneakers/310566.html
Skechers,Sneakers,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw0f4fe1ab/hi-res/pdp/328/328053/328053-1.jpg?sw=350,https://www.torfs.be/nl/dames/schoenen/sneakers/sportieve-sneakers/skechers-go-run-consistent-chandra-zilveren-loopschoenen/328053.html
